,0
Querying XML Views of Relational Data,3768
"Arnon Rosenthal, Klaus Dittrich, Jim Donahue, Bill Maimone",3769
"Aoying Zhou, Hongjun Lu, Shihui Zheng, Yuqi Liang, Long Zhang, Wenyun Ji, Zengping Tian",3770
Networked Data Management Design Points,3771
Scalable parallel data mining for association rules,3772
"Mario A. Nascimento, J&#246;rg Sander, Jeffrey Pound",3773
Toward autonomic computing with DB2 universal database,3774
"Peter C. Lockemann, Ulrike K&#246;lsch, Arne Koschel, Ralf Kramer, Ralf Nikolai, Mechtild Wallrath, Hans-Dirk Walter",3775
"Jos&#233; A. Blakeley, Michael J. Pizzo",3776
Karl-Heinz Hess,3777
"Nitin Thaper, Sudipto Guha, Piotr Indyk, Nick Koudas",3778
Application of OODB and SGML techniques in text database: an electronic dictionary system,3779
Adaptive Data Broadcast in Hybrid Networks,3780
"A. M. Ouksel, A. Sheth",3781
A unified framework for enforcing multiple access control policies,3782
Lineage Tracing for General Data Warehouse Transformations,3783
"The five-minute rule ten years later, and other computer storage rules of thumb",3784
Motomichi Toyama,3785
"Beng Chin Ooi, Kian-Lee Tan, Aoying Zhou, Chin Hong Goh, Yingguang Li, Chu Yee Liau, Bo Ling, Wee Siong Ng, Yanfeng Shu, Xiaoyu Wang, Ming Zhang",3786
"O-O, What Have They Done to DB2?",3787
The need for distributed asynchronous transactions,3788
The database research group at ETH Zurich,3789
Index nesting - an efficient approach to indexing in object-oriented databases,3790
"Vassilis Christophides, Sophie Cluet, Guido Moerkotte",3791
An experimental object-based sharing system for networked databases,3792
Generalized Search Trees for Database Systems,3793
"Sihem Amer-Yahia, Mary Fern&#225;ndez, Divesh Srivastava, Yu Xu",3794
"Ambuj Shatdal, Jeffrey F. Naughton",3795
Shrinking the warehouse update Window,3796
"Mehmet Altinel, Qiong Luo, Sailesh Krishnamurthy, C. Mohan, Hamid Pirahesh, Bruce G. Lindsay, Honguk Woo, Larry Brown",3797
2002,3798
Fast Nearest Neighbor Search in Medical Image Databases,3799
"Klemens B&#246;hm, Karl Aberer, Erich J. Neuhold, Xiaoya Yang",3800
"Stefano Ceri, Roberta Cochrane, Jennifer Widom",3801
Deadlock detection in distributed database systems: a new algorithm and a comparative performance analysis,3802
Michael Dertouzos,3803
Wrapper generation for semi-structured Internet sources,3804
"H. V. Jagadish, J. Madar, Raymond T. Ng",3805
"Ling Liu, Robert Meersman",3806
A Case-Based Approach to Information Integration,3807
James R. Hamilton,3808
SPARTAN: a model-based semantic compression system for massive data tables,3809
Microsoft.com: a high-scale data management and transaction processing solution,3810
"Ji-Rong Wen, Qing Li, Wei-Ying Ma, Hong-Jiang Zhang",3811
Learning response time for WebSources using query feedback and application in query optimization,3812
View management in multimedia databases,3813
Gilles Fecteau,3814
Exploiting early sorting and early partitioning for decision support query processing,3815
An extensible notation for spatiotemporal index queries,3816
Peter Spiro,3817
"Mengchi Liu, Gillian Dobbie, Tok Wang Ling",3818
The role of B2B engines in B2B integration architectures,3819
Xiolai Qian,3820
"Tian Zhang, Raghu Ramakrishnan, Miron Livny",3821
"Fault-tolerant, load-balancing queries in telegraph",3822
DBCache: middle-tier database caching for highly scalable e-business architectures,3823
Issues in data stream management,3824
CORPORATE National Technical Univ. of Athens,3825
"Marcel Kornacker, Mehul Shah, Joseph M. Hellerstein",3826
"Nabil R. Adam, Yelena Yesha",3827
Implementing database operations using SIMD instructions,3828
Proximity Search in Databases,3829
Cache Coherency in Oracle Parallel Server,3830
Integrating a Structured-Text Retrieval System with an Object-Oriented Database System,3831
"Hongjun Lu, Guoren Wang, Ge Yu, Yubin Bao, Jianhua Lv, Yaxin Yu",3832
Online association rule mining,3833
"A. Prasad Sistla, Clement T. Yu, Chengwen Liu, King Liu",3834
"Vladimir Zadorozhny, Louiqa Raschid, Maria Esther Vidal, Tolga Urhan, Laura Bright",3835
"Henry F. Korth, Greg Speegle",3836
Integration of spatial join algorithms for processing multiple inputs,3837
Efficient schemes for managing multiversionXML documents,3838
A taxonomy of correctness criteria in database applications,3839
"H. V. Jagadish, Olga Kapitskaia, Raymond T. Ng, Divesh Srivastava",3840
QURSED: querying and reporting semistructured data,3841
"M. Missikoff, M. Toiati",3842
Spatial Joins Using R-trees: Breadth-First Traversal with Global Optimizations,3843
"Yasuhiko Morimoto, Hiromu Ishii, Shinichi Morishita",3844
"Cecilia M. Procopiuc, Michael Jones, Pankaj K. Agarwal, T. M. Murali",3845
Storage and Querying of E-Commerce Data,3846
"Dimitris Papadias, Timos Sellis",3847
"Randel J. Peters, M. Tamer &#214;zsu",3848
"Meikel Poess, Chris Floyd",3849
The ADABAS Buffer Pool Manager,3850
"FastMap: a fast algorithm for indexing, data-mining and visualization of traditional and multimedia datasets",3851
Query previews for networked information systems: a case study with NASA environmental data,3852
Fast Algorithms for Maintaining Replica Consistency in Lazy Master Replicated Databases,3853
"Bruce K. Hillyer, Avi Silberschatz",3854
Why I like working in academia,3855
TIMBER: A native XML database,3856
Design issues and challenges for RDF- and schema-based peer-to-peer systems,3857
Holistic twig joins: optimal XML pattern matching,3858
"Masum Z. Hasan, Alberto O. Mendelzon, Dimitra Vista",3859
C. J. Date,3860
"Chee-Yong Chan, Yannis E. Ioannidis",3861
"Kevin Chen-Chuan Chang, Hector Garcia-Molina",3862
"Jason Tsong-Li Wang, Gung-Wei Chirn, Thomas G. Marr, Bruce Shapiro, Dennis Shasha, Kaizhong Zhang",3863
Fast Algorithms for Mining Association Rules in Large Databases,3864
"Ihab F. Ilyas, Jun Rao, Guy Lohman, Dengfeng Gao, Eileen Lin",3865
Mining Multi-Dimensional Constrained Gradients in Data Cubes,3866
Supporting valid-time indeterminacy,3867
"John Catozzi, Sorana Rabinovici",3868
Cache Portal: Technology for Accelerating Database-driven e-commerce Web Sites,3869
Chorochronos: a research network for spatiotemporal database systems,3870
Dynamic resource brokering for multi-user query execution,3871
Soumen Chakrabarti,3872
"Surajit Chaudhuri, Vivek Narasayya",3873
"Jun Zhang, Manli Zhu, Dimitris Papadias, Yufei Tao, Dik Lun Lee",3874
"Gholamhosein Sheikholeslami, Surojit Chatterjee, Aidong Zhang",3875
"Vanja Josifovski, Peter Schwarz, Laura Haas, Eileen Lin",3876
"R. Ramakrishnan, D. Janaki Ram",3877
Stuart E. Madnick,3878
"Ada Wai-chee Fu, Polly Mei-shuen Chan, Yin-Ling Cheung, Yiu Sang Moon",3879
Arnon Rosenthal,3880
Sudarshan S. Chawathe,3881
"Marc Gyssens, Laks V. S. Lakshmanan",3882
Dave Liles,3883
A normal form for precisely characterizing redundancy in nested relations,3884
Karl Aberer,3885
Efficient and cost-effective techniques for browsing and indexing large video databases,3886
"Wesley W. Chu, Ion T. Ieong, Ricky K. Taira",3887
"Bennet Vance, David Maier",3888
Geoffrey C. Bowker,3889
"Asaf Adi, David Botzer, Opher Etzion, Tali Yatzkar-Haham",3890
Exploratory mining and pruning optimizations of constrained associations rules,3891
Client-Server Paradise,3892
Cubetree: organization of and bulk incremental updates on the data cube,3893
On the computation of relational view complements,3894
Advances in databases and information systems: report of 5th East European Conference ADBIS'2001,3895
"Elisa Bertino, Claudio Bettini, Elena Ferrari, Pierangela Samarati",3896
"Kian-Lee Tan, Pin-Kwang Eng, Beng Chin Ooi",3897
Supporting State-Wide Immunisation Tracking Using Multi-Paradigm Workflow Technology,3898
Type Classification of Semi-Structured Documents,3899
"Michael J. Carey, David J. DeWitt, Jeffrey F. Naughton, Mohammad Asgarian, Paul Brown, Johannes E. Gehrke, Dhaval N. Shah",3900
"Sunita Sarawagi, Shiby Thomas, Rakesh Agrawal",3901
Caching multidimensional queries using chunks,3902
"Xin Zhang, Mukesh Mulchandani, Steffen Christ, Brian Murphy, Elke A. Rundensteiner",3903
"Surajit Chaudhuri, Vivek R. Narasayya",3904
"Jean T. Anderson, Michael Stonebraker",3905
"Ron Musick, Chris Miller",3906
Winnowing: local algorithms for document fingerprinting,3907
DBMSs on a Modern Processor: Where Does Time Go?,3908
"Sihem Amer-Yahia, SungRan Cho, Laks V. S. Lakshmanan, Divesh Srivastava",3909
The SIFT information dissemination system,3910
Performance Measurements of Compressed Bitmap Indices,3911
"Wes Cowley, Dimitris Plexousakis",3912
Focused Crawling Using Context Graphs,3913
"Timothy Griffin, Bharat Kumar",3914
"Some remarks on variable independence, closure, and orthographic dimension in constraint databases",3915
"Naci S. Ishakbeyoglu, Z. Meral Ozsoyoglu",3916
"Paul Grefen, Jochem Vonk, Peter Apers",3917
"Gurmeet Singh Manku, Sridhar Rajagopalan, Bruce G. Lindsay",3918
DataBlitz storage manager: main-memory database performance for critical applications,3919
Iterative dynamic programming: a new class of query optimization algorithms,3920
The TV-tree: an index structure for high-dimensional data,3921
"Elke A. Rundensteiner, Kajal T. Claypool, Li Chen, Hong Su, Keiji Oenoki",3922
Cache investment: integrating query optimization and distributed data placement,3923
A Database Index to Large Biological Sequences,3924
"V. S. Verykios, G. V. Moustakides, M. G. Elfeky",3925
A theory of redo recovery,3926
The GMAP: A Versatile Tool for Physical Data Independence,3927
BOAT-optimistic decision tree construction,3928
Answering complex SQL queries using automatic summary tables,3929
"Tirthankar Lahiri, Ashok Joshi, Amit Jasuja, Sumanta Chatterjee",3930
"David Simmen, Eugene Shekita, Timothy Malkemus",3931
Umeshwar Dayal,3932
XmdvTool: visual interactive data exploration and trend discovery of high-dimensional data sets,3933
Sergio Greco,3934
One size fits all database architectures do not work for DSS,3935
"Reynold Cheng, Sunil Prabhakar",3936
Tutorial: application servers and associated technologies,3937
"Ernest Teniente, Antoni Oliv&#233;",3938
"Philip A. Bernstein, Shankar Pal, David Shutt",3939
The Value of Merge-Join and Hash-Join in SQL Server,3940
Business data management for business-to-business electronic commerce,3941
"David J. Abel, Kerry Taylor, Dean Kun",3942
A scalable hash ripple join algorithm,3943
"Jayavel Shanmugasundaram, Eugene Shekita, Rimon Barr, Michael Carey, Bruce Lindsay, Hamid Pirahesh, Berthold Reinwald",3944
Distributed top-k monitoring,3945
FACT: a learning based Web query processing system,3946
Algorithms for Mining Association Rules for Binary Segmentations of Huge Categorical Databases,3947
"B. Adelberg, H. Garcia-Molina, B. Kao",3948
"Bin He, Kevin Chen-Chuan Chang",3949
"Binto George, Jayant R. Haritsa",3950
"Debabrata Dey, Terence M. Barron, Veda C. Storey",3951
A protein patent query system powered by Kleisli,3952
The ORES temporal database management system,3953
Mining frequent patterns without candidate generation,3954
"Boris Chidlovskii, Uwe M. Borghoff",3955
"Nicolas Bruno, Surajit Chaudhuri, Luis Gravano",3956
Description logics for semantic query optimization in object-oriented database systems,3957
"Arjen P. de Vries, Nikos Mamoulis, Niels Nes, Martin Kersten",3958
Mining Frequent Itemsets Using Support Constraints,3959
ACM SIGMOD Record ,3960
Sanket Atal,3961
General match: a subsequence matching method in time-series databases based on generalized windows,3962
"Nevzat Hurkan Balkir, Gultekin Ozsoyoglu",3963
"Ashish Gupta, Venky Harinarayan, Anand Rajaraman",3964
"Gayatri Sathe, Sunita Sarawagi",3965
"Kazuhiko Mogi, Masaru Kitsuregawa",3966
"Mong Li Lee, Masaru Kitsuregawa, Beng Chin Ooi, Kian-Lee Tan, Anirban Mondal",3967
The MENTOR workbench for enterprise-wide workflow management,3968
Susan Malaika,3969
"Amit Shukla, Prasad Deshpande, Jeffrey F. Naughton, Karthikeyan Ramasamy",3970
InterViso: dealing with the complexity of federated database access,3971
"Thomas St&#246;hr, Erhard Rahm",3972
Performing joins without decompression in a compressed database system,3973
Jiawei Han,3974
"W. Hasselbring, W.-J. van den Heuvel, G. J. Houben, R.-D. Kutsche, B. Rieger, M. Roantree, K. Subieta",3975
"Isabel F. Cruz, M. Averbuch, Wendy T. Lucas, Melissa Radzyminski, Kirby Zhang",3976
Recovery protocols for shared memory database systems,3977
Managing Business Processes via Workflow Technology,3978
1999,3979
"Of crawlers, portals, mice, and men: is there more to mining the Web?",3980
"Piero Fraternali, Letizia Tanca",3981
Theodore Johnson,3982
"Sameet Agarwal, Rakesh Agrawal, Prasad Deshpande, Ashish Gupta, Jeffrey F. Naughton, Raghu Ramakrishnan, Sunita Sarawagi",3983
1994,3984
"Jim Melton, Jan-Eike Michels, Vanja Josifovski, Krishna Kulkarni, Peter Schwarz, Kathy Zeidenstein",3985
Type-safe relaxing of schema consistency rules for flexible modelling in OODBMS,3986
"Jonathan Ashley, Myron Flickner, James Hafner, Denis Lee, Wayne Niblack, Dragutin Petkovic",3987
"Hans J. Lenz, Panos Vassiliadis, Manfred Jeusfeld, Martin Staudt",3988
"Andr&#233; Eickler, Alfons Kemper, Donald Kossmann",3989
"C. Mohan, Larry Cable, Matthieu Devin, Scott Dietzen, Pat Helland, Dan Wolfson",3990
Relating Distributed Objects,3991
Join algorithm costs revisited,3992
"Felipe Cari&#241;o, Jr., Pekka Kostamaa, Art Kaufmann, John Burgess",3993
Views in a Large Scale XML Repository,3994
"Ling Liu, Calton Pu, David Buttler, Wei Han, Henrique Paques, Wei Tang",3995
Akmal B. Chaudhri,3996
"Annita N. Wilschut, Jan Flokstra, Peter M. G. Apers",3997
"Colin Bell, Anil Nerode, Raymond T. Ng, V. S. Subrahmanian",3998
"Duminda Wijesekera, Sushil Jajodia, Francesco Parisi-Presicce, &#197;sa Hagstr&#246;m",3999
"K. V. Ravi Kanth, Siva Ravada, Jayant Sharma, Jay Banerjee",4000
The cougar approach to in-network query processing in sensor networks,4001
"Krishna Kant, Prasant Mohapatra",4002
FinTime: a financial time series benchmark,4003
Eager Aggregation and Lazy Aggregation,4004
"H. V. Jagadish, Nick Koudas, Divesh Srivastava",4005
"Richard Thomas Snodgrass, Ilsoo Ahn, Gad Ariav, Don Batory, James Clifford, Curtis E. Dyreson, Ramez Elmasri, Fabio Grandi, Christian S. Jensen, Wolfgang K&#228;fer, Nick Kline, Krishna Kulkarni, T. Y. Cliff Leung, Nikos Lorentzos, John F. Roddick, Arie Segev, Michael D. Soo, Suryanarayana M. Sripada",4006
New sampling-based summary statistics for improving approximate query answers,4007
Biodiversity Informatics Infrastructure: An Information Commons for the Biodiversity Community,4008
Innovation in Database Management: Computer Science vs. Engineering,4009
"Composite Events for Active Databases: Semantics, Contexts and Detection",4010
"O. de Vel, A. Anderson, M. Corney, G. Mohay",4011
"Review of The data warehouse toolkit: the complete guide to dimensional modeling (2nd edition) by Ralph Kimball, Margy Ross. John Wiley & Sons, Inc. 2002.",4012
Component-based e-commerce: assessment of current practices and future directions,4013
"Turmoil at NASA, and numerous funding announcements",4014
"Igor Tatarinov, Zachary G. Ives, Alon Y. Halevy, Daniel S. Weld",4015
The IDEA Web lab,4016
"Peter A. Boncz, Martin L. Kersten",4017
"William J. McIver, Jr., Roger King",4018
"Chung-Min Chen, Munir Cochinwala, Claudio Petrone, Marc Pucci, Sunil Samtani, Patrizia Santa",4019
Delivering presentations from multimedia servers,4020
Static detection of security flaws in object-oriented databases,4021
Content-Based Image Indexing,4022
On Spatially Partitioned Temporal Join,4023
From ternary relationship to relational tables: a case against common beliefs,4024
"Sirish Chandrasekaran, Owen Cooper, Amol Deshpande, Michael J. Franklin, Joseph M. Hellerstein, Wei Hong, Sailesh Krishnamurthy, Samuel R. Madden, Fred Reiss, Mehul A. Shah",4025
Loading databases using dataflow parallelism,4026
Going public: open-source databases and database research,4027
"Eugene Agichtein, Luis Gravano, Jeff Pavel, Viktoriya Sokolova, Aleksandr Voskoboynik",4028
"Christine Collet, Thierry Coupaye, T. Svensen",4029
Prakash Ramanan,4030
"Jean-Robert Gruser, Louiqa Raschid, Vladimir Zadorozhny, Tao Zhan",4031
POESIA: An ontological workflow approach for composing Web services in agriculture,4032
