,0
"Rainer A. Sommer, Thomas R. Gulledge, David Bailey",3693
On-line warehouse view maintenance,3694
Solving satisfiability and implication problems in database systems,3695
EROC: A Toolkit for Building NEATO Query Optimizers,3696
"Dong Keun Shin, Arnold Charles Meltzer",3697
A vision for management of complex models,3698
The Propel Distributed Services Platform,3699
A compact B-tree,3700
"M. Livny, R. Ramakrishnan, K. Beyer, G. Chen, D. Donjerkovic, S. Lawande, J. Myllymaki, K. Wenger",3701
"Felipe Cari&#241;o, William O'Connell, John Burgess, Joel H. Saltz",3702
An optimal and progressive algorithm for skyline queries,3703
Efficient Numerical Error Bounding for Replicated Network Services,3704
"Leonidas Fegaras, David Maier",3705
Temporal Integrity Constraints with Indeterminacy,3706
"Philip A. Bernstein, Yannis Ioannidis, Raghu Ramakrishnan",3707
"Chong Leng Goh, Beng Chin Ooi, Stephane Bressan, Kian-Lee Tan",3708
Analysis of n-Dimensional Quadtrees using the Hausdorff Fractal Dimension,3709
The MLPQ/GIS constraint database system,3710
"James J. Lu, Guido Moerkotte, Joachim Schue, V. S. Subrahmanian",3711
Improving Performance in Replicated Databases through Relaxed Coherency,3712
Fast algorithms for projected clustering,3713
NoDoSE-a tool for semi-automatically extracting structured and semistructured data from text documents,3714
"JungHwan Oh, Kien A. Hua",3715
AlphaSort: a RISC machine sort,3716
"Bin He, Kevin Chen-Chuan Chang",3717
"Philippe Bonnet, Allan Beaufour, Mads Bondo Dydensborg, Martin Leopold",3718
Digital library services in mobile computing,3719
"Norio Katayama, Shin'ichi Satoh",3720
"Hwee Hwa Pang, Michael J. Carey, Miron Livny",3721
CheeTah: a Lightweight Transaction Server for Plug-and-Play Internet Data Management,3722
Algebraic change propagation for semijoin and outerjoin queries,3723
Dynamic Memory Adjustment for External Mergesort,3724
"Alon Y. Levy, Inderpal Singh Mumick, Yehoshua Sagiv",3725
"Chris Clifton, Hector Garcia-Molina, David Bloom",3726
Approximate query mapping: Accounting for translation closeness,3727
Local Dimensionality Reduction: A New Approach to Indexing High Dimensional Spaces,3728
"Chee-Yong Chan, Minos Garofalakis, Rajeev Rastogi",3729
"J. Thomas, S. De&#223;loch, N. Mattos",3730
"Swarup Acharya, Phillip B. Gibbons, Viswanath Poosala",3731
Rondo: a programming platform for generic model management,3732
Estimating compilation time of a query optimizer,3733
"Fabio Casati, Stefano Ceri, Stefano Paraboschi, Guiseppe Pozzi",3734
"Eric Amiel, Marie-Jo Bellosta, Eric Dujardin, Eric Simon",3735
"Paolo Ciaccia, Marco Patella",3736
John L. Schnase,3737
The design of an acquisitional query processor for sensor networks,3738
Richard Thomas Snodgrass,3739
"Dennis Shasha, Philippe Bonnet",3740
Automated resolution of semantic heterogeneity in multidatabases,3741
"Watermarking relational data: framework, algorithms and analysis",3742
"Dimitris Papadias, Timos Sellis, Yannis Theodoridis, Max J. Egenhofer",3743
"Alexander Brodsky, Yoram Kornatzky",3744
To table or not to table: a hypertabular answer,3745
HOMER: a model-based CASE tool for data-intensive Web sites,3746
A cost model for query processing in high dimensional data spaces,3747
DBGlobe: a service-oriented P2P system for global computing,3748
Efficient Incremental Garbage Collection for Client-Server Object Database Systems,3749
Semantic assumptions and query evaluation in temporal databases,3750
"Tomasz Imielinski, S. Viswanathan, B. R. Badrinath",3751
"Kaushik Chakrabarti, Minos Garofalakis, Rajeev Rastogi, Kyuseok Shim",3752
"Serge Abiteboul, Vincent Aguilera, S&#233;bastien Ailleret, Bernd Amann, Sophie Cluet, Brendan Hills, Fr&#233;d&#233;ric Hubert, Jean-Claude Mamou, Am&#233;lie Marian, Laurent Mignet, Tova Milo, Cassio Souza dos Santos, Bruno Tessier, Anne-Marie Vercoustre",3753
"Mark Papiani, Jasmin L. Wason, Alistair N. Dunlop, Denis A. Nicole",3754
Reminiscences on Influential Papers,3755
"Sangam - a solution to support multiple data models, their mappings and maintenance",3756
Optimization of Queries with User-defined Predicates,3757
Materialized Views Selection in a Multidimensional Database,3758
Optimizing queries over multimedia repositories,3759
Philippe Bonnet,3760
"Arnaud Sahuguet, Fabien Azavant",3761
"Mehmet Altinel, Qiong Luo, Sailesh Krishnamurthy, C. Mohan, Hamid Pirahesh, Bruce G. Lindsay, Honguk Woo, Larry Brown",3762
TSQL2 language specification,3763
"Debabrata Dey, Veda C. Storey, Terence M. Barron",3764
Efficient Filtering of XML Documents for Selective Dissemination of Information,3765
"Sihem Amer-Yahia, SungRan Cho, Laks V. S. Lakshmanan, Divesh Srivastava",3766
Multi-Dimensional Substring Selectivity Estimation,3767
Querying a Multilevel Database: A Logical Analysis,3768
"Carlo Combi, Giuseppe Pozzi",3769
POESIA: An ontological workflow approach for composing Web services in agriculture,3770
Comprehension syntax,3771
"H. V. Jagadish, J. Madar, Raymond T. Ng",3772
Database research at UT Arlington,3773
ANSI SQL hierarchical processing can fully integrate native XML,3774
Secure and portable database extensibility,3775
Semantic integration of environmental models for application to global information systems and decision-making,3776
Efficiently Publishing Relational Data as XML Documents,3777
A template model for multidimensional inter-transactional association rules,3778
"Ralf Hartmut G&#252;ting, Markus Schneider",3779
"Jiong Yang, Wei Wang, Philip S. Yu, Jiawei Han",3780
Shrinking the warehouse update Window,3781
"Theodore Johnson, Laks V. S. Lakshmanan, Raymond T. Ng",3782
"Klemens B&#246;hm, Thomas C. Rakow",3783
An Efficient Cost-Driven Index Selection Tool for Microsoft SQL Server,3784
"Mark Levene, George Loizou",3785
Applications of JAVA programming language to database management,3786
A chase too far?,3787
"Stefan Berchtold, Daniel A. Keim, Hans-Peter Kriegel",3788
"Fabrizio Ferrandina, Thorsten Meyer, Roberto Zicari",3789
Joachim Hammer,3790
"Marc Gyssens, Laks V. S. Lakshmanan",3791
"Meikel Poess, Chris Floyd",3792
"A response to R. Camps' article Domains, relations and religious wars",3793
"J. K. Lawder, P. J. H. King",3794
"Andr&#233; Eickler, Alfons Kemper, Donald Kossmann",3795
Sudarshan S. Chawathe,3796
"Helena Galhardas, Daniela Florescu, Dennis Shasha, Eric Simon, Cristian-Augustin Saita",3797
"Debabrata Dey, Sumit Sarkar",3798
Andreas Weininger,3799
"Jim Melton, Jan Eike Michels, Vanja Josifovski, Krishna Kulkarni, Peter Schwarz",3800
"Klemens B&#246;hm, Michael Mlivoncic, Hans-J&#246;rg Schek, Roger Weber",3801
"Rachel Pottinger, Alon Halevy",3802
"Atul Adya, Robert Gruber, Barbara Liskov, Umesh Maheshwari",3803
"Hans-Peter Kriegel, Stefan Brecheisen, Peer Kr&#246;ger, Martin Pfeifle, Matthias Schubert",3804
Optimization of Run-time Management of Data Intensive Web-sites,3805
"Robert A. Nado, Scott B. Huffman",3806
Towards an infrastructure for temporal databases: report of an invitational ARPA/NSF workshop,3807
"Tong Zhou, Ling Liu, Calton Pu",3808
Donald R. Slutz,3809
"Gustav Fahl, Tore Risch",3810
Amit P. Sheth,3811
Multigranularity locking in multiple job classes transaction processing system,3812
Identifying Representative Trends in Massive Time Series Data Sets Using Sketches,3813
"E. A. Rundensteiner, K. Claypool, M. Li, L. Chen, Z. Zhang, C. Natarajan, J. Jin, S. De Lima, S. Weiner",3814
Query Optimization by Predicate Move-Around,3815
CMVF: a novel dimension reduction scheme for efficient indexing in a large image database,3816
Searching for dependencies at multiple abstraction levels,3817
Enhanced abstract data types in object-relational databases,3818
"Rakesh Agrawal, Alexandre Evfimievski, Ramakrishnan Srikant",3819
Fast Algorithms for Maintaining Replica Consistency in Lazy Master Replicated Databases,3820
An extended entity-relationship model for geographic applications,3821
"Khaled Yagoub, Daniela Florescu, Val&#233;rie Issarny, Patrick Valduriez",3822
New Concurrency Control Algorithms for Accessing and Compacting B-Trees,3823
MQseries and CICS link for Lotus Notes,3824
Managing a DB2 Parallel Edition Database,3825
MOSAICO-a system for conceptual modeling and rapid prototyping of object-oriented database application,3826
Benchmarking Spatial Join Operations with Spatial Output,3827
"Georgios Evangelidis, David Lomet, Betty Salzberg",3828
Advances in real-time database systems research,3829
Query optimization in compressed database systems,3830
"Anat Eyal, Tova Milo",3831
Mariposa: a wide-area distributed database system,3832
A pattern-based object calculus,3833
Rate-based query optimization for streaming information sources,3834
XML and electronic commerce: enabling the network economy,3835
A logical view of structured files,3836
Securing XML documents: the author-X project demonstration,3837
"O. Shmueli, J. Widom",3838
Data access (tutorial session),3839
Dave Liles,3840
Managing video data in a mobile environment,3841
"Luis-Felipe Cabrera, Robert Rees, Wayne Hineman",3842
Nodose version 2.0,3843
Orthogonally persistent object systems,3844
Benchmarking queries over trees: learning the hard truth the hard way,3845
"Songting Chen, Yanlei Diao, Hongjun Lu, Zengping Tian",3846
"Michael Gillmann, Gerhard Weikum, Wolfgang Wonner",3847
"Elke A. Rundensteiner, Kajal T. Claypool, Li Chen, Hong Su, Keiji Oenoki",3848
"Tobias Mayr, Praveen Seshadri",3849
"Kun-Lung Wu, Philip S. Yu",3850
"Leonard J. Seligman, Nicholas J. Belkin, Erich J. Neuhold, Michael Stonebraker, Gio Wiederhold",3851
The Algres testbed of CHIMERA: an active object-oriented database system,3852
An experimental object-based sharing system for networked databases,3853
"Latha S. Colby, Timothy Griffin, Leonid Libkin, Inderpal Singh Mumick, Howard Trickey",3854
On the Computation of Multidimensional Aggregates,3855
Storing and querying ordered XML using a relational database system,3856
Tutorial on storage technology: RAID and beyond,3857
A Practical and Modular Implementation of Extended Transaction Models,3858
Distance-based outliers: algorithms and applications,3859
Dynamic sample selection for approximate query processing,3860
Doug Stacey,3861
On effective multi-dimensional indexing for strings,3862
Sampling-Based Estimation of the Number of Distinct Values of an Attribute,3863
Fast Evaluation Techniques for Complex Similarity Queries,3864
Rob Goldring,3865
Revisiting commit processing in distributed database systems,3866
Multiview access protocols for large-scale replication,3867
Peer-to-peer: harnessing the power of disruptive technologies,3868
"Cyrus Shahabi, Adil Faisal, Farnoush Banaei Kashani, Jabed Faruque",3869
Efficient optimistic concurrency control using loosely synchronized clocks,3870
"Abhinandan Das, Johannes Gehrke, Mirek Riedewald",3871
"Evaggelia Pitoura, Serge Abiteboul, Dieter Pfoser, George Samaras, Michalis Vazirgiannis",3872
"Dirk Jonscher, Klaus R. Dittrich",3873
A predicate-based caching scheme for client-server database architectures,3874
"Rajendran M. Sivasankaran, John A. Stankovic, Don Towsley, Bhaskar Purimetla, Krithi Ramamritham",3875
"Thomas Seidl, Hans-Peter Kriegel",3876
Using metadata for the intelligent browsing of structured media objects,3877
"Werner Kie&#946;ling, Stefan Holland, Stefan Fischer, Thorsten Ehm",3878
"Meridith A. Lane, James L. Edwards, Ebbe Nielsen",3879
Middle-tier database caching for e-business,3880
Motomichi Toyama,3881
Michael L. Brodie,3882
Recovering Information from Summary Data,3883
Report on the 18th British National Conference on Databases (BNCOD),3884
The network is the database: data management for highly distributed systems,3885
A database perspective on Lotus Domino/Notes,3886
"Ihab F. Ilyas, Jun Rao, Guy Lohman, Dengfeng Gao, Eileen Lin",3887
ToXgene: a template-based data generator for XML,3888
Report on the 1995 international workshop on temporal databases,3889
Cache Conscious Indexing for Decision-Support in Main Memory,3890
"O-O, What Have They Done to DB2?",3891
The MultiView project: object-oriented view technology and applications,3892
"John C. Shafer, Rakesh Agrawal",3893
"Jaewoo Kang, Jeffrey F. Naughton",3894
Data Warehouse Configuration,3895
"Narain H. Gehani, H. V. Jagadish, William D. Roome",3896
"Fault-tolerant, load-balancing queries in telegraph",3897
Michael J. Carey,3898
"P. Baumann, A. Dehmel, P. Furtado, R. Ritsch, N. Widmann",3899
Maintaining database consistency in presence of value dependencies in multidatabase systems,3900
"Xiangning Liu, Abdelsalam Helal, Weimin Du",3901
"Doug Fang, Shahram Ghandeharizadeh, Dennis McLeod",3902
Rosa Meo,3903
The effectiveness of GIOSS for the text database discovery problem,3904
"Dimitri Theodoratos, Timos K. Sellis",3905
Wireless client/server computing for personal information services and applications,3906
Hypothetical Queries in an OLAP Environment,3907
"Ashok Joshi, William Bridge, Juan Loaiza, Tirthankar Lahiri",3908
Dynamic resource brokering for multi-user query execution,3909
Form-Based Proxy Caching for Database-Backed Web Sites,3910
Secure Buffering in Firm Real-Time Database Systems,3911
Research issues in databases for ARCS: Active Rapidly Changing data Systems,3912
The Cubetree Storage Organization,3913
"Yasuhiko Morimoto, Hiromu Ishii, Shinichi Morishita",3914
"Timos K. Sellis, Nick Roussopoulos, Christos Faloutsos",3915
Hot Block Clustering for Disk Arrays with Dynamic Striping,3916
"Svein-Olaf Hvasshovd, &#216;ystein Torbj&#248;rnsen, Svein Erik Bratsberg, Per Holager",3917
Tzi-cker Chiueh,3918
The Clio project: managing heterogeneity,3919
"Asuman Dogac, Ilker Durusoy, Sena Arpinar, Nesime Tatbul, Pinar Koksal, Ibrahim Cingil, Nazife Dimililer",3920
"Jerry Fowler, Brad Perry, Marian Nodine, Bruce Bargmeyer",3921
Finding replicated Web collections,3922
"Michael J. Carey, Jerry Kiernan, Jayavel Shanmugasundaram, Eugene J. Shekita, Subbu N. Subramanian",3923
"Markus M. Breunig, Hans-Peter Kriegel, Peer Kr&#246;ger, J&#246;rg Sander",3924
"E. Ferrari, N.R. Adam, V. Atluri, E. Bertino, U. Capuozzo",3925
"Minos N. Garofalakis, Phillip B. Gibbon",3926
"Sumit Ganguly, Minos Garofalakis, Rajeev Rastogi",3927
Microsoft.com: a high-scale data management and transaction processing solution,3928
Metrics for Accessing Heterogeneous Data: Is There Any Hope? (Panel),3929
"Hans J. Lenz, Panos Vassiliadis, Manfred Jeusfeld, Martin Staudt",3930
"Wesley W. Chu, Ion T. Ieong, Ricky K. Taira",3931
Performance evaluation of a new distributed deadlock detection algorithm,3932
The Heterogeneity Problem and Middleware Technology: Experiences with and Performance of Database Gateways,3933
Bruce E. Martin,3934
Parallel mining algorithms for generalized association rules with classification hierarchy,3935
The IMPRESS DDT: a database design toolbox based on a formal specification language,3936
Application architecture (panel session): 2Tier or 3Tier? What is DBMS's role?,3937
Lifestreams: a storage model for personal data,3938
"Kazuhiko Mogi, Masaru Kitsuregawa",3939
"Jeffrey Scott Vitter, Min Wang",3940
Theodore Johnson,3941
"M. Tamer &#214;zsu, Kaladhar Voruganti, Ronald C. Unrau",3942
Integrating SQL Databases with Content-Specific Search Engines,3943
"Roger Barga, David Lomet",3944
"Brajesh Goyal, Jayant R. Haritsa, S. Seshadri, V. Srinivasan",3945
DBMiner: interactive mining of multiple-level knowledge in relational databases,3946
Data extraction and transformation for the data warehouse,3947
Career-enhancing services at SIGMOD online,3948
