,0
"Anastassia Ailamaki, Christos Faloutos, Paul S. Fischbeck, Mitchell J. Small, Jeanne VanBriesen",5704
"Ravishankar Ramamurthy, David J. DeWitt, Qi Su",5705
The p Operator: Discovering and Ranking Associations on the Semantic Web,5706
VLDB Workshop on Technologies in E-Services (TES),5707
"Peter Buneman, Atsushi Ohori",5708
Agent-Oriented software engineering report on the 4th AOSE workshop (AOSE 2003),5709
2002,5710
"Bruno Tessier, Amélie Marian, Brendan Hills, Sophie Cluet, Jean-Claude Mamou, Bernd Amann, Anne-Marie Vercoustre, Frédéric Hubert, Vincent Aguilera, Laurent Mignet, Serge Abiteboul, Sébastien Ailleret, Tova Milo, Cassio Souza dos Santos",5711
"Elke A. Rundensteiner, Song Wang, Li Chen",5712
Generic Schema Matching with Cupid,5713
"Active Storage Hierarchy, Database Systems and Applications - Socratic Exegesis",5714
Dynamic Maintenance of Wavelet-Based Histograms,5715
"Naphtali Rishe, Jun Yuan, Rukshan Athauda, Shu-Ching Chen, Xiaoling Lu, Xiaobin Ma, Alexander Vaschillo, Artyom Shaposhnikov, Dmitry Vasilevsky",5716
Kenneth R. Jacobs,5717
"Latha S. Colby, Akira Kawaguchi, Daniel F. Lieuwen, Inderpal Singh Mumick, Kenneth A. Ross",5718
Harald Sch&#246;ning,5719
"Jérôme Siméon, Vassilis Christophides, Sophie Cluet",5720
"Frederick R. Reiss, Tapas Kanungo",5721
"Hector Garcia-Molina, Sergey Melnik",5722
"Veda C. Storey, Yair Wand, Ron Weber",5723
"Building a Scaleable Geo-Spatial DBMS: Technology, Implementation, and Evaluation",5724
Time Series Similarity Measures and Time Series Indexing,5725
"Yunyue Zhu, S. Muthukrishnan, Flip Korn",5726
GHOST: Fine Granularity Buffering of Indexes,5727
Data Mining in the Bioinformatics Domain,5728
PREFER: a system for the efficient execution of multi-parametric ranked queries,5729
The Database Group at University of Hagen (FernUniversitaet),5730
"Johannes Gehrke, Venkatesh Ganti, Raghu Ramakrishnan, Wei-Yin Loh",5731
Highly concurrent cache consistency for indices in client-server database systems,5732
Power efficient data gathering and aggregation in wireless sensor networks,5733
"Y&#252;cel Saygin, Vassilios S. Verykios, Chris Clifton",5734
"Sang Kyun Cha, Keunjoo Kwon, Kihong Kim",5735
"Mathias Weske, Gottfried Vossen",5736
"Seth J. White, R. G. G. Cattell, Sheldon J. Finkelstein",5737
The Complexity of Transformation-Based Join Enumeration,5738
Mapping Extended Entity Relationship Model to Object Modeling Technique,5739
"Edwin M. Knorr, Raymond T. Ng",5740
A general technique for querying XML documents using a relational database system,5741
"Cui Yu, Beng Chin Ooi, Kian-Lee Tan, H. V. Jagadish",5742
"Andrew Eisenberg, Jim Melton",5743
MQSeries and CICS Link for Lotus Notes,5744
Database Design for Incomplete Relations,5745
"Charu C. Aggarwal, Joel L. Wolf, Philip S. Yu",5746
"David Buttler, Matthew Coleman, Terence Critchlow, Renato Fileto, Wei Han, Calton Pu, Daniel Rocco, Li Xiong",5747
Bifocal Sampling for Skew-Resistant Join Size Estimation,5748
Template-based wrappers in the TSIMMIS system,5749
Managing Large Systems with DB2 UDB,5750
Unix RDBMS: The Next Generation,5751
Semantic Access: Semantic Interface for Querying Databases,5752
"Gennady Antoshenkov, Mohamed Ziauddin",5753
Transparent mid-tier database caching in SQL server,5754
Query by Humming - in Action with its Technology Revealed,5755
"Z. Meral Özsoyoglu, Tolga Bozkaya",5756
LORE: A Lightweight Object REpository for Semistructured Data,5757
"Thin-Fong Tsuei, Allan Packer, Keng-Tai Ko",5758
"Philip S. Yu, Hui-I Hsiao, Ming-Syan Chen",5759
"Erik Riedel, Gregory R. Ganger, David Nagle, Christos Faloutsos",5760
Databases and Transaction Processing: An Application-Oriented Approach - Book Review,5761
Incomplete Path Expressions and their Disambiguation,5762
IDEA: Interactive Data Exploration and Analysis,5763
Microsoft Universal Data Access Platform,5764
An adaptive data replication algorithm,5765
"Joseph M. Hellerstein, Michael Stonebraker",5766
"Denis Rinfret, Patrick O'Neil, Elizabeth O'Neil",5767
"Patrick E. O'Neil, Dallan Quass",5768
"Michael J. Carey, Donald D. Chamberlin, Srinivasa Narayanan, Bennet Vance, Doug Doole, Serge Rielau, Richard Swagerman, Nelson Mendon&#231;a Mattos",5769
"Doug Fang, Shahram Ghandeharizadeh, Dennis McLeod",5770
DyDa: Data Warehouse Maintenance in Fully Concurrent Environments,5771
ARIADNE: A System for Constructing Mediators for Internet Sources,5772
"Markus Tresch, Neal Palmer, Allen Luniewski",5773
"Samuel Madden, Mehul Shah, Joseph M. Hellerstein, Vijayshankar Raman",5774
The active database management system manifesto: a rulebase of ADBMS features,5775
"Jochen Van den Bercken, Bj&#246;rn Blohsfeld, Jens-Peter Dittrich, J&#252;rgen Kr&#228;mer, Tobias Sch&#228;fer, Martin Schneider, Bernhard Seeger",5776
"Radu Sion, Mikhail Atallah, Sunil Prabhakar",5777
"Leonidas Fegaras, Ramez Elmasri",5778
Semantic integration of environmental models for application to global information systems and decision-making,5779
The Propel Distributed Services Platform,5780
Victor Vianu,5781
Daniel J. Dietterich,5782
ACM SIGMOD Record ,5783
"K. V. Ravi Kanth, Siva Ravada, Jayant Sharma, Jay Banerjee",5784
"Dimitris Papadias, Nikos Mamoulis",5785
Visual Web Information Extraction with Lixto,5786
Dynamic Sample Selection for Approximate Query Processing,5787
"William I. Grosky, Farshad Fotouhi, Ishwar K. Sethi",5788
"Yannis Theodoridis, Alexandros Nanopoulos, Yannis Manolopoulos",5789
Delaunay: A Database Visualization System,5790
Recent Design Trade-offs in SQL3,5791
The STRIP Rule System For Efficiently Maintaining Derived Data,5792
Nonstop SQL: scalability and availability for decision support,5793
"Anna C. Gilbert, Martin Strauss, Yannis Kotidis, S. Muthukrishnan",5794
"Samuel Madden, Joseph M. Hellerstein",5795
"Philip A. Bernstein, Erhard Rahm, Sergey Melnik",5796
Using sets of feature vectors for similarity search on voxelized CAD objects,5797
"Tiziana Catarci, John Cardiff, Giuseppe Santucci",5798
"Bhaskaran Raman, Joseph M. Hellerstein, Vijayshankar Raman",5799
"Carole Goble, Brian Read",5800
"David Maier, Peter Buneman",5801
A graph-theoretic model for optimizing queries involving methods,5802
Location-based Spatial Queries,5803
"Sridhar Ramaswamy, Paris C. Kanellakis",5804
"Yixin Ruan, Kian-Lee Tan, Jason Chionh, Lidan Shou, Zhiyong Huang",5805
"Wenfei Fan, Peter Buneman, Scott Weinstein, Jérôme Siméon",5806
Expiring Data in a Warehouse,5807
"R. L. Grossman, X. Qin",5808
"Debabrata Dey, Sumit Sarkar",5809
"Thomas Brinkhoff, Hans-Peter Kriegel",5810
"Stavros Christodoulakis, Nikos Pappas",5811
SEMCOG: an object-based image retrieval system and its visual query interface,5812
ADAM: A Testbed for Exploring the Use of Data Mining in Intrusion Detection,5813
"Luis Gravano, Junyan Ding, Narayanan Shivakumar",5814
"Chris Miller, Ron Musick",5815
Exploiting constraint-like data characterizations in query optimization,5816
Query by humming: in action with its technology revealed,5817
"Michael J. Carey, David J. DeWitt",5818
"Inderpal Singh Mumick, Hamid Pirahesh",5819
Contorting high dimensional data for efficient main memory KNN processing,5820
Special issue on persistent object systems,5821
"Yannis E. Ioannidis, Raghu Ramakrishnan, Philip A. Bernstein",5822
"Martin van den Berg, Soumen Chakrabarti, Byron Dom",5823
"Lars Baekgaard, Leo Mark",5824
Rob Goldring,5825
Integrating reliable memory in databases,5826
"David Lomet, Betty Salzberg",5827
"Peter G. Selfridge, Divesh Srivastava, Lynn O. Wilson",5828
Distributed query evaluation on semistructured data,5829
A framework for providing consistent and recoverable agent-based access to heterogeneous mobile databases,5830
"Panagiotis G. Ipeirotis, Luis Gravano, Mehran Sahami",5831
"Michael J. Franklin, Mehmet Altinel",5832
Finding Replicated Web Collections,5833
An annotated bibliography on real-time database systems,5834
"Rakesh Agrawal, Giuseppe Psaila, Edward L. Wimmers, Mohamed Za&#239;t",5835
"Ramesh C. Agarwal, Mahesh V. Joshi",5836
The Long-Term Preservation of Authentic Electronic Records,5837
A TSQL2 tutorial,5838
"William I. Grosky, Farshad Fotouhi, D. V. Sreenath",5839
Databases on the Web: technologies for federation architectures and case studies,5840
"Hector Garcia-Molina, Kevin Chen-Chuan Chang",5841
Dynamic resource brokering for multi-user query execution,5842
"Bharat K. Bhargava, Aidong Zhang, Marian H. Nodine, Omran A. Bukhres",5843
"Chung-Min Chen, Nick Roussopoulos",5844
"Amr El Abbadi, Yi-Leh Wu, Divyakant Agrawal",5845
Data-driven understanding and refinement of schema mappings,5846
"R. Braumandl, J. Claussen, A. Kemper, D. Kossmann",5847
Selective information dissemination in P2P networks: problems and solutions,5848
On relational support for XML publishing: beyond sorting and tagging,5849
Anatomy of a native XML base management system,5850
Beyond Document Similarity: Understanding Value-Based Search and Browsing Technologies,5851
Experiences in Mining Aviation Safety Data,5852
"Joseph M. Hellerstein, Jennifer Widom",5853
Database design for incomplete relations,5854
Data Bubbles: Quality Preserving Performance Boosting for Hierarchical Clustering,5855
"Deok-Hwan Kim, Chin-Wan Chung",5856
Information Warfare and Security - Book Review,5857
Jumping on the NII Bandwagon,5858
Dictionary-based order-preserving string compression,5859
"Terence Critchlow, Matthew Coleman, David Buttler, Wei Han, Daniel Rocco, Li Xiong, Ling Liu, Calton Pu, Renato Fileto",5860
The TV-tree: an index structure for high-dimensional data,5861
Are the terms version and variant orthogonal to one another?,5862
"M. Tork Roth, M. Arya, L. Haas, M. Carey, W. Cody, R. Fagin, P. Schwarz, J. Thomas, E. Wimmers",5863
"David Carmel, Yoelle Maarek, Aya Soffer",5864
Arun Hampapur,5865
Paradise: a database system for GIS applications,5866
INSITE: A Tool for Interpreting Users? Interaction with a Web Space,5867
A Query Language for a Web-Site Management System,5868
"Hector Garcia-Molina, Ramana Yerneni, Wilburt Labio",5869
"Jiawei Han, Zhaohui Xie",5870
"David Gibson, Jon M. Kleinberg, Prabhakar Raghavan",5871
Towards knowledge-based digital libraries,5872
Special issue on spatial database systems,5873
"Nick Roussopoulos, Mema Roussopoulos, Yannis Kotidis",5874
Report in ISDO '00: The CAiSE*00 Workshop on Infrastructures for Dynamic Business-to-Business Service Outsourcinga,5875
"Eric Simon, Angelika Kotz Dittrich",5876
The MENTOR workbench for enterprise-wide workflow management,5877
Treasurer's message,5878
Data mining: concepts and techniques by Jiawei Han and Micheline Kamber,5879
Going public: open-source databases and database research,5880
"Curtis E. Dyreson, Michael H. Böhlen, Christian S. Jensen",5881
An Optimisation Scheme for Coalesce/Valid Time Selection Operator Sequences,5882
Byung S. Lee,5883
"Mary Fernandez, Daniela Florescu, Jaewoo Kang, Alon Levy, Dan Suciu",5884
A survey of logical models for OLAP databases,5885
Exploiting Main Memory DBMS Features to Improve Real-Time Concurrency Control Protocols,5886
"Sudipto Guha, H. V. Jagadish, Nick Koudas, Divesh Srivastava, Ting Yu",5887
"M&#225;rcio Farias de Souza, Marcus Costa Sampaio",5888
Emergent Semantics and the Multimedia Semantic Web,5889
A metadatabase system for semantic image search by a mathematical model of meaning,5890
An Efficient Method for Checking Object-Oriented Database Schema Correctness,5891
Parallel Query Scheduling and Optimization with Time- and Space-Shared Resources,5892
Report on The fourth International Conference on Flexible Query Answering systems,5893
"Hector Garcia-Molina, Anthony Tomasic, Kurt A. Shoens",5894
Solving satisfiability and implication problems in database systems,5895
"Peter Baumann, Norbert Widmann, Roland Ritsch, Paula Furtado, Andreas Dehmel",5896
"Björn Blohsfeld, Jens-Peter Dittrich, Martin Schneider, Bernhard Seeger, Tobias Schäfer, Jochen Van den Bercken, Jürgen Krämer",5897
"Bernhard Seeger, Peter Widmayer, Jochen Van den Bercken",5898
"Mayank Bawa, Brian F. Cooper, Arturo Crespo, Neil Daswani, Prasanna Ganesan, Hector Garcia-Molina, Sepandar Kamvar, Sergio Marti, Mario Schlosser, Qi Sun, Patrick Vinograd, Beverly Yang",5899
Providing Database-like Access to the Web Using Queries Based on Textual Similarity,5900
David Vaskevitch,5901
"David B. Lomet, Roger S. Barga",5902
"Ouri Wolfson, S. A. M. Makki, Kia Makki, Charles E. Perkins, Birgitta König-Ries, Peter L. Reiher, Niki Pissinou, Peter Scheuermann, Jari Veijalainen",5903
"Chaitan Baru, Amarnath Gupta, Bertram Lud&#228;scher, Richard Marciano, Yannis Papakonstantinou, Pavel Velikhov, Vincent Chu",5904
"Anastassia Ailamaki, Andrew Therber, Yannis E. Ioannidis, Anand Narayanan, Miron Livny",5905
"Gottfried Vossen, Jens Lechtenbörger, Dominique Laurent, Nicolas Spyratos",5906
"Chun Zhang, Guy M. Lohman, Jun Rao, Nimrod Megiddo",5907
On Saying Enough Already! in SQL,5908
"Ibrahim Korpeoglu, Hüseyin Özgür Tan",5909
Integration of heterogeneous databases without common domains using queries based on textual similarity,5910
"Rada Chirkova, Alon Y. Halevy, Dan Suciu",5911
"Zachary G. Ives, Qiong Luo",5912
WSQ/DSQ: A Practical Approach for Combined Querying of Databases and the Web,5913
"Mong Li Lee, Masaru Kitsuregawa, Beng Chin Ooi, Kian-Lee Tan, Anirban Mondal",5914
"Yanlei Diao, Mehmet Altinel, Michael J. Franklin, Hao Zhang, Peter Fischer",5915
Characterization of database access pattern for analytic prediction of buffer hit probability,5916
amdb: An Access Method Debugging Tool,5917
MDM: a Multiple-Data-Model Tool for the Management of Heterogeneous Database Schemes,5918
An Effective Deductive Object-Oriented Database Through Language Integration,5919
Catalog Management in Websphere Commerce Suite,5920
"Joe Chun-Hung Yuen, Edward Chan, Kam-Yiu Lam, H. W. Leung",5921
"Eben M. Haber, Yannis E. Ioannidis, Miron Livny",5922
"Ioana Manolescu, Serge Abiteboul, Tova Milo, Angela Bonifati, Gregory Cobena",5923
Predictive dynamic load balancing of parallel and distributed rule and query processing,5924
"Nikos Mamoulis, Dimitris Papadias",5925
A consumer viewpoint on Mediator languages-a proposal for a standard,5926
Optimizing disjunctive queries with expensive predicates,5927
On-line warehouse view maintenance,5928
The Piazza peer data management project,5929
"Takeshi Tokuyama, Yasuhiko Morimoto, Shinichi Morishita, Takeshi Fukuda",5930
Filtering algorithms and implementation for very fast publish/subscribe systems,5931
"Jie Wu, Duncan J. Watts",5932
Solving Satisfiability and Implication Problems in Database Systems,5933
"2,002",5934
Indexing Multimedia Databases (Tutorial),5935
"Paolo Atzeni, Riccardo Torlone",5936
Mapping extended entity relationship model to object modeling technique,5937
"S. Adali, M. L. Sapino, V. S. Subrahmanian",5938
"Fei Sha, Tatiana Chan-Sine-Ying, Georges Gardarin, Tuyet-Tram Dang-Ngoc, Jean-Luc Darroux, Luc Bouganim",5939
Indexing the positions of continuously moving objects,5940
Maintenance of Data Cubes and Summary Tables in a Warehouse,5941
Christopher Ahlberg,5942
"Yair Wand, Veda C. Storey, Ron Weber",5943
"Kotagiri Ramamohanarao, Justin Zobel, Alistair Moffat",5944
The dangers of replication and a solution,5945
Mining Fuzzy Association Rules in Databases,5946
Efficient geometry-based similarity search of 3D spatial databases,5947
Fast and accurate text classification via multiple linear discriminant projections,5948
An Adaptive Query Execution System for Data Integration,5949
"O. de Vel, A. Anderson, M. Corney, G. Mohay",5950
"Reinhard Pichler, Christoph Koch, Georg Gottlob",5951
"John C. Shafer, Rakesh Agrawal, Manish Mehta",5952
TIP: A Temporal Extension to Informix,5953
Integration of electronic tickets and personal guide system for public transport using mobile terminals,5954
Re&#233;e J. Miller,5955
"Pavel Zezula, Paolo Ciaccia, Paolo Tiberio",5956
Scientific Data Repositories: Designing for a Moving Target,5957
Information Management for Genome Level Bioinformatics,5958
AJAX: an extensible data cleaning tool,5959
"Don't Be Lazy, Be Consistent: Postgres-R, A New Way to Implement Database Replication",5960
"Svein Erik Bratsberg, &#216;ystein Torbj&#248;rnsen",5961
Implementing the Spirit of SQL-99,5962
"Michael B&#246;hlen, Linas Bukauskas, Curtis Dyreson",5963
Using Extended Feature Objects for Partial Similarity Retrieval,5964
"Raghav Kaushik, Jeffrey F. Naughton, Surajit Chaudhuri",5965
